hate_speech,offensive_language,neither,class,tweet,tweet_cleaned
0,3,0,1,"RT @itsSamCollins: I hate seeing people with money spend it on stupid shit, you don't need 11 TVs &amp; a shark tank you twat",hate see people money spend stupid shit not need   tv amp shark tank twat
0,3,0,1,"RT @itsTylerStarr: If we date&#128143;&#10084;&#65039;
Get rid of ya Ex's 
&#128694;&#128694;&#128694;&#128694;&#128694;&#128694;

I'll get rid of my hoes
&#128131;&#128131;&#128131;&#128131;&#128131;&#128131;&#128131;

We don't need NO interference 
&#128525;&#128145;&#128107;&#128141;&#128141;&#128149;&#128175;","date 
 rid ya Exs 


 Ill rid hoe 


 not need interference"
1,2,0,1,RT @itsclaribelyo: Swag fags are now hibernating because great America and Christmas in the park are both closed. &#128514;,swag fag hibernate great America Christmas park close
0,3,0,1,RT @itscoleharmon_: 11:11. I wish you would stop being a hoe.,wish stop hoe
0,3,0,1,RT @itscoleharmon_: Birth Control should be mandatory for some of you hoes,Birth Control mandatory hoe
0,3,0,1,"RT @itscoleharmon_: Guys at parties be screaming ""these hoes ain't loyal"" but they drunk &amp; cheating on they gf with a girl who look like Ra&#8230;",guy party scream hoe be not loyal drunk amp cheating gf girl look like Ra
0,5,1,1,"RT @itscoleharmon_: Top 3 Lies girls tell on twitter
1. My DMs don't work
2. Why is my twitter unfollowing people
3. I'm not a hoe","Lies girl tell twitter 
  dm not work 
  twitter unfollowe people 
  m hoe"
0,5,1,1,"RT @itscoleharmon_: s/o to all those girls who are curled up in a ball in their bed waiting for that goodnight text. go to sleep bitch, he &#8230;",girl curl ball bed wait goodnight text sleep bitch
1,2,0,1,RT @itscoleharmon_: you bitches with A cup boobs need to stop wasting money on bras and just buy some tank tops like the rest of the homies.,bitch cup boob need stop waste money bra buy tank top like rest homie
0,6,0,1,RT @itsdavedude: cant just tell me anything bitch im one click away from google at all times,not tell bitch m click away google time
0,6,0,1,RT @itsjustshay__: i swear i care bout everything but these bitches &#128080;,swear care bout bitch
0,3,0,1,RT @itskingdee: @1inkkofrosess fuck them hoes! I have bigger problems like do you cook at your house lol,fuck hoe big problem like cook house lol
0,3,0,1,RT @itskingdee: @1inkkofrosess fuck them hoes! I have bigger problems like do you ever cook at your house lmao,fuck hoe big problem like cook house lmao
0,6,0,1,RT @itslenyybitch: LOL what a fake bitch,LOL fake bitch
0,3,0,1,"RT @itsqwan_DUH: Vibing with my bitches ,on this &#9981;&#65039; feeling good &#128076;&#127811;&#128168; #SlowJams #NeverADullMoment #WithTheseBitches &#128540; @_LiYAHM0NE @imangie_&#8230;",vibe bitch   feel good
1,3,0,1,"RT @itssJayda: &#8220;@uce_INA: &#8220;@leaisalioness: &#128081; http://t.co/uYKb0T3Fba&#8221; hoes on gish road be lookin like.. Talkin bout ""5 dolla sucky sucky""&#128514;&#8230;",hoe gish road lookin like Talkin bout   dolla sucky sucky
0,0,3,2,"RT @itssylviaplath: I wanted change and excitement and to shoot off in all directions myself, like the colored arrows from a Fourth of July&#8230;",want change excitement shoot direction like color arrow Fourth July
0,1,2,2,"RT @iv9801: Charlie Sheen engaged to porn star http://t.co/THMYpFexic
Mens #Health Tips Sex Toy http://t.co/Hxmlrj1w6m The Adult Toys #KISS&#8230;","Charlie Sheen engage porn star 
 Mens   Tips Sex Toy   Adult toy"
1,2,0,1,RT @ivanrabago_: @InfamousCoryOG @_WhitePonyJr_ @EakaErick there's only like one retarded fucking beaner that does and he's a stupid ass ex&#8230;,s like retarded fucking beaner s stupid ass ex
1,2,0,1,RT @ivanrabago_: @Woody_AFC fucking faggot,fucking faggot
3,0,0,0,RT @ivanrabago_: @staycoolwheels @Studhardt22 Joshua is a faggot. Just suspend him on those grounds,Joshua faggot suspend ground
0,3,0,1,"RT @j0shlegend: Why is it always the bitches with no money, no job... no contribution to anything financial that have the highest standards&#8230;",bitch money job contribution financial high standard
0,3,0,1,RT @jaaaayr: pretty bitch is always comin thru &#9786;,pretty bitch comin
0,3,0,1,RT @jaaayLENo: Dese hoes aint loyal @ Wal-Mart #TeamIgnant #hoodcomedy #flytv #LOLATL &#128514;&#128514;&#128514;&#128514; bruh https://t.co/3nKvBpR9qr,dese hoe be not loyal   WalMart       bruh
0,3,0,1,RT @jaaay_guevara: Join me for 8's no fucks given join bitch @WeakndMLG @CoDGhostsScrims @ShawnAbner,join s fuck give join bitch
0,3,0,1,RT @jackiengvyen: All talk blahblah bye bitch,talk blahblah bye bitch
0,3,0,1,"RT @jacksondundan: Ever look at a bitch tweet and was like ""Bitch Stfu""? &#128514;&#128514;",look bitch tweet like Bitch Stfu
0,0,3,2,RT @jackwadeshow: Funny how Rick Scott accuses Charlie Crist of changing his positions on everything. Rick's positions are dictated by corp&#8230;,funny Rick Scott accuse Charlie Crist change position rick position dictate corp
0,3,0,1,RT @jade_vidal: Everyday I turn more into a cold heartless bitch.,everyday turn cold heartless bitch
0,3,0,1,RT @jadefiree: trigger finger keep my pussy wet? no thanks,trigger finger pussy wet thanks
1,2,0,1,RT @jadenleAnn: @22EdHam hit that bitch with a bottle,hit bitch bottle
0,3,0,1,"RT @jaimescudi_: Niggaaaaaa, why these bitches trip so hard over a nigga? When will they realize they're gonna grow up &amp; regret the fool?",Niggaaaaaa bitch trip hard nigga realize go to grow amp regret fool
0,0,3,2,RT @jakeburnsmfc: @staycoolwheels @BloggerBoxing because hillbillies like sports to...,hillbilly like sport
0,3,0,1,RT @jakemoneyzz: Leavin no hope for these hoes,Leavin hope hoe
1,2,0,1,RT @jakesiwy: @Ryan_Murphy3 http://t.co/i1rnKjMKeU fag,fag
0,3,0,1,RT @jakesiwy: @bhasfurter pussy,pussy
1,2,0,1,RT @jama_jam: I'm not saying I'm for this but .. Studs will fuck trannys but won't let they bitch strap them down you muhfuckas childish lol,m say m   stud fuck tranny will not let bitch strap muhfuckas childish lol
0,3,0,1,RT @jama_jam: You gotta be straight forward with hoes ... Tell them what you want from jump ...,get to straight forward hoe   tell want jump
0,0,3,2,RT @jamiedupree: Vice President Biden &amp; his wife are in Florida today to stump for Democrat Charlie Crist in his bid for Governor,Vice President Biden amp wife Florida today stump Democrat Charlie Crist bid Governor
0,0,3,2,"RT @janbaloch45: Pakistani Christian Couple burnt alive in Kasur Punjab http://t.co/JRxpbsL05Y
@veritaz @marvisirmed 
@Goshno @AliyaNazki &#8230;",pakistani Christian Couple burn alive Kasur Punjab
0,0,3,2,"RT @janesports: As NFL reportedly asks bird-flipping M.I.A. for another $15M, let's revisit @SarahSpain's column on ridiculousness: http://&#8230;",NFL reportedly ask birdflippe MIA M let revisit s column ridiculousness
0,3,0,1,RT @jarieVee_: 24. Her. When we found her she was so sloppy and I tried to drag her to the car. She was fighting back and the bitch was hea&#8230;,find sloppy try drag car fight bitch hea
0,3,0,1,"RT @jarieVee_: 28. Basically, you can't be bold and be a hoe at the same time.",basically not bold hoe time
2,1,0,0,RT @jasminee_gamboa: hoes will be hoes .,hoe hoe
0,3,0,1,RT @jaunthegoat: Lost my erection and found it in your girlfriends pussy,lost erection find girlfriend pussy
1,2,0,1,RT @jaxx_staxx: &#8220;@baranosky_: 1 day down 39 more days with out pot #lent&#8221;your a faggot,day   day pot faggot
0,2,1,1,RT @jay_gee24: Damn it wigga &#128514;&#128514;&#128514;&#128514;,damn wigga
0,0,3,2,RT @jay_ibarra95: Your tweets remind me of the times when we did the Oreo milkshake runs @ 1am in the morning !! &#128514;&#128557;&#128557;&#128557; @Vikyfdez15,tweet remind time Oreo milkshake run   morning
1,2,0,1,RT @jaylynnkoliba: @TonyJRodriguez imma get my crew on dis fuckin fag #3hunnad real talk nigga #turn up,imma crew dis fuckin fag   real talk nigga
2,1,0,0,RT @jaymesshaylan: fuuck jalens a slow bitch!,fuuck jalen slow bitch
0,3,0,1,RT @jaynovel: Real RT @JRUIZ__: Few things worse than forcing a conversation with a dumb bitch,real    thing bad force conversation dumb bitch
0,3,0,1,RT @jazzy_luvvs_you: Chantel isn't a side hoe bc apparently she's lesbian. IM DONE WITH LIFE. All these months hating her for no reason.,chantel not hoe bc apparently s lesbian IM life month hate reason
0,3,0,1,RT @jballinbutts420: @Jamie_Caudillo you're retarded enough to be both. But atleast I have a date to bring you on for your birthday&#10084;&#65039;&#128535;,retarded atleast date bring birthday
1,2,0,1,"RT @jburnone: Cheating ain't no accident hoe!
 fallin off a bike is a accident! 
I ain't never seen a bitch trip &amp; land on no dick!","cheat be not accident hoe 
  fallin bike accident 
 be not see bitch trip amp land dick"
0,3,0,1,RT @jcal__: &#8220;@BlessedMannie: &#8220;@alluring____: y'all hoes get boyfriends just to tweet about them.&#128588;&#8221;&#8221; then break up to dawg him on here lol,you hoe boyfriend tweet break dawg lol
0,3,0,1,RT @jcash___: Bradshaw ain't no hoe,Bradshaw be not hoe
0,3,0,1,"RT @jcope12003: @RealNoth @msmansk are you kidding? #boycottCriminalIntent just lost my fave program. Take a belt to THAT, bitch.",kid   lose fave program belt bitch
0,6,0,1,RT @jdollasignnn: @16stanleys &#128514;&#128514;&#128514;&#128514; I'm so weak! Ima go stalk him now lmfao! U lucky bitch &#128557;&#128148;&#128553;&#128514;,m weak m stalk lmfao u lucky bitch
0,0,3,2,RT @jeffgallardo9: &#8220;@Sonali1123: Guys with colored eyes &#128525;&#8221; http://t.co/hwiPlPuxpQ,guy colored eye
0,0,3,2,RT @jemelehill: Just saw Dawn of The Planet of the Apes. One of the better moves I've seen this year. I didn't know if I wanted the apes or&#8230;,see Dawn Planet Apes well move ve see year not know want ape
1,2,0,1,"RT @jenebooks: @WhistGoddess i was about to be like ""r u queer"" but c'mon Jen do u even need to ask",like r u queer cmon Jen u need ask
0,0,3,2,RT @jenebooks: I feel a lot of ppl trash talking indie for all sounding the same but i think any genre you're not v into tends to sound th &#8230;,feel lot ppl trash talk indie sound think genre v tend sound th
0,0,3,2,"RT @jennaferjenbub: &#8220;@BarryClerjuste: ""Anything below a A+ and we disown you ling ling"" http://t.co/m1QiWK4xZg&#8221; @AustinBedsaul",disown le ling
0,0,3,2,"RT @jennakimjones: Dear Oreo, What's this I hear about a Watermelon flavor? KEEP YOUR FAKE FRUIT FLAVOR OUT OF MY CRISCO SANDWICHES!!! Love&#8230;",dear Oreo s hear Watermelon flavor fake fruit flavor CRISCO SANDWICHES love
0,3,0,1,RT @jenny_barajas: &#8220;@FazeyBaby: quote this tweet with the funniest pic in ya camera roll &#128514;&#8221; this bitch started it all&#128514; http://t.co/8xqcxUo&#8230;,quote tweet funniest pic ya camera roll   bitch start
0,3,0,1,RT @jennydigi: @thotpockets &#9995;&#11088;&#65039;bitch,bitch
0,3,0,1,RT @jeremiahKOEking: Not every female is a TROPHY&#127942;&#128525;&#128588; some of y'all hoes are just Certificates of Completion!&#128221;&#128195;&#128530;,female trophy you hoe Certificates completion
1,5,0,1,"RT @jerrilyn71: ""@HistoryGoon: and also.pussy!..if my shit offends u..get off twitter..block me..and go suck a cock...",alsopussyif shit offend uget twitterblock meand suck cock
2,1,0,0,"RT @jerrilyn71: ""@HistoryGoon: hey dicklicker! it says im happily divorced not bitter! homophobic? im not scared of queers..i hate em! fudg&#8230;",hey dicklicker say m happily divorce bitter homophobic m scared queersi hate em fudg
0,3,0,1,"RT @jerseywolfgod: I don't want the pussy if it makes me want to pay your bills and not sleep my Sunday mornings away, don't ruin my life.",not want pussy make want pay bill sleep Sunday morning away not ruin life
0,0,3,2,RT @jesscorsonCLE: Does anyone know of a good pet sitter in #CLE/Northeast Ohio? Specifically cats &amp; birds. Thanks! #CLEpets #neo #clevelan&#8230;,know good pet sitter Northeast Ohio specifically cat amp bird thank
0,3,0,1,RT @jessielee1028: @Hawkdaddy300 @GavinMHawks21 @Ur_Boy_George yeah I don't think that's okay...Fuckin drop it. You shouldn't even joke abo&#8230;,yeah not think s okayfuckin drop not joke abo
0,3,0,1,"RT @jessietorr: yeah ""basic bitches"" are a thing but how many straight white men do you know who are all the same and SO boring??",yeah basic bitch thing straight white man know boring
0,3,0,1,RT @jessmelkum: Nipple piercings are suppose to be a girls personal secret. But y'all hoes get them just to take a selfie,nipple piercing suppose girl personal secret you hoe selfie
0,0,3,2,"RT @jewtanski: When you has a frownie, eats a brownie",frownie eat brownie
2,1,0,0,RT @jezzzz_: &#8220;@Ginga_Snaps13: @jezzzz_ @ShitPussiesSay Jessica I'm not afraid to slit your throat tomorrow&#8221; @RitenourSchools @BarackObama @&#8230;,Jessica m afraid slit throat tomorrow
0,0,3,2,RT @jfkirtley: Reds haven't lost a series at Yankee Stadium since 1961 World Series #76 #08 #12,red not lose series Yankee Stadium   World Series
1,0,2,2,"RT @jgalt666: Don't let a crisis go to waste.Dems Exploiting Ebola to trash Repubs opposed to Obama&#8217;s choice for Surgeon Gen, http://t.co/&#8230;",not let crisis wastedem exploit Ebola trash Repubs oppose Obamas choice Surgeon Gen
0,3,0,1,RT @jillxoxo12: anxiety is such a cunt,anxiety cunt
0,3,0,1,RT @jimjefferies: I'm never watching brave heart again! You cunts don't want freedom,m watch brave heart cunt not want freedom
0,3,0,1,"RT @jimjefferies: When People write a review of my comedy that starts with ""I'm not easily offended, but this was just not funny"" that cunt&#8230;",People write review comedy start m easily offend funny cunt
0,0,3,2,RT @jimmerfredette: I hope the Yankees game doesn't get rained out tonight. It's going to be a special atmosphere and game. Jeter deser&#8230;,hope Yankees game not rain tonight go special atmosphere game Jeter deser
0,2,1,1,RT @jjauthor: US ghettos-driven by lib ideology;forged by unions&amp;bankrupted by self-serving Ds catering 2parasites! #tcot http://t.co/Ee2L5&#8230;,ghettosdriven lib ideologyforge unionsampbankrupted selfserve ds catering parasite
1,0,2,2,RT @jjauthor: US ghettos-driven by liberal ideology; forged by unions &amp; bankrupted by self-serving Dems catering 2parasites! #tcot http://t&#8230;,ghettosdriven liberal ideology forge union amp bankrupt selfserve Dems catering parasite
2,0,1,0,RT @jjauthor: US ghettos-driven by liberal ideology; forged by unions &amp; bankrupted by self-serving Dems catering to parasites!#tcot http://&#8230;,ghettosdriven liberal ideology forge union amp bankrupt selfserve Dems cater parasite
0,0,3,2,RT @jm_wags: Well I play flappy bird now and I don't know why,play flappy bird not know
0,3,0,1,"RT @joerogan: Dear everyone using ""natural"" deodorant, it's not working, you stinky bitch.",dear natural deodorant work stinky bitch
0,3,0,1,"RT @jogonzalez_23: &#8220;@shinglewarf: #single http://t.co/zLzg6sjBbh&#8221;

NOOO ""my nuts bitch"" &#128514;&#128553;&#128553;&#128553;&#128553;&#128553;",NOOO nuts bitch
0,3,0,1,RT @john_nesby: &#128514;&#128514;&#128514; I know who Chubb talkin bout lmao definitely not my hoe,know Chubb talkin bout lmao definitely hoe
0,3,0,1,RT @johntherealman: &#8220;@gingerash2013: My main bitch and my side bitch mad at me but I could give two fucks&#8221; #twofucks&#9996;&#65039; &#127911;&#127911;,main bitch bitch mad fuck
0,3,0,1,RT @johntherealman: So I see no ones participating in the twitter purge #pussies #ihopeitssuposetobetonight,one participate twitter purge
0,3,0,1,"RT @joiiiie_: your still on the side hoe , stfu",hoe   stfu
0,0,3,2,RT @joselopez222: Aurora is more ghetto then the bellos &#128514;&#128557;,Aurora ghetto bello
1,2,0,1,RT @josephdburns34: Damn girl u is a straight hoe!&#128514;&#128514;&#128514;,damn girl u straight hoe
0,0,3,2,"RT @josepheach: D-emand
E-veryone's
M-oney &amp;
O-bjects
C-ollectively be
R-edistributed
A-mong
T-heir
S-upporters","demand 
 everyone 
 Money amp 
 object 
 collectively 
 redistribute 
 
 
 supporter"
0,3,0,1,RT @joshhandsomee87: Well I felt sorry for her before but that was stupid. Still though @edgarguillenjr is a bitch who wont try that wit ...,feel sorry stupid   bitch will not try wit
0,3,0,1,RT @joshuaxallen_: #tbt Halloween 2011 a spoopy hoe and her pimp daddy http://t.co/oQVP80EGhx,Halloween   spoopy hoe pimp daddy
