corrected_tweet,class
about to bust ha knee caps,1
when your bro when ask for a turn about to get some pussy,1
your ask for ask a turn when you to get some pussy,1
dearfuturehusband you have no idea how brownie points you will you get i you randomly with my hair scratch my,2
you have no idea many brownie you will get you many randomly play with my hair or scratch my,2
cry liberal bitches cry like legisl you did when daddy left mt republicans are are abt to take control of state legisl,1
cry liberal bitches cry like you did when daddy left mt republicans are to take control of state state legisl,1
feminism noun the perverted political ideology of gt hateful bitches too fat to get in seats gt,1
feminism noun the perverted political ideology of bitches too fat to get in airplane seats gt bitches,1
boy went trick treating at charlie sheens dada not jealous cause all charlie jealous gave out was really good candy and and by cand,2
boy went trick or at charlie sheens dada not jealous cause all gave out charlie was really and by cand,2
might a better if we better put some trash cans out there,2
might have a better chance if put trash trash cans out there,2
sorry bitches it takes more than luck beat me,1
sorry bitches it takes more luck to beat me,1
that has redneck written down all over it lol drunks can use gravity get down,1
that has redneck all over it drunks can all use to get down,1
all that just this is a smh,1
all yall dudes just favorite this favorite is a faggot smh,1
never will a bishop he is a screenshotting son of a bitch,1
never snapchat of will bishop he is screenshotting son of a bitch,1
i can tweet i dont fw crayons and my ex fw gone subtweet me only bitch niggas fw crayons anyways,1
i can tweet i dont fw crayons and and ex gone me saying only bitch niggas fw crayons anyways,1
it baffles me how people talk the trash about someone then be turn around and be close smh people probably do someone it,1
it the baffles me it how people talk the upmost trash about then turn around and be close smh probably do it,1
a finally warner making superhero films a woman person of and actor who identifies as queer,2
finally warner making superhero films starring films a woman of and actor who identifies queer,2
fucking retarded question,1
fucking retarded question,1
black man asked hey white boy do you niggers well i wouldnt use that that word personally i said white like is a st,1
a black man asked me hey white do you like niggers niggers well i wouldnt use that word personally i asked said like is a st,1
some black guy if at my school asked if there were colored printers in the library its man you there use any printer you,0
some can black guy at my school asked if there colored at printers in the library its man can use any printer you,0
what type type of eye makeup do redneck women use nascara,1
what type eye makeup do women use nascara,1
women complain that chivalry is dead yes congratulations bitches you you killed it with feminism,1
women complain that you chivalry is dead yes congratulations you killed it with feminism,1
why give a bitch have when she rather have a purse,1
why give a ya heart when she rather have rather a,1
are you justin beiber because your a fucken gay cunt your,0
are you justin beiber because your a fucken gay cunt because,0
hell yea i hell dont whats wrong the brothas that love these cave hoes so damn much stopitnow,1
hell whats yea i dont know whats w the that love these cave hoes damn much stopitnow,1
they should w be ashamed of themselves ill be single life before w a nasty faggot white,0
they should be w ashamed of themselves ill be single for life before i fuck w a nasty before faggot ass white man,0
a captain save a hoe just jumped in the hoe convo to save these hoes lls,1
a captain save a hoe just jumped in the convo to save these hoes lls save,1
lmao bummy,1
bummy bitches,1
i want to leave but he said he was going to eat my pussy now im afraid to go want and my alone with,1
i want to leave but he said he was with going my to eat my pussy im to go and my cat alone with him,1
wow didnt just bitches from could it looked like brady told the crowd fck could you,1
wow he just looked call them bitches from what could see it looked like brady told the crowd fck bitches,1
gwen stefanis new single is trash her hilary hilary duff and fergie have to it up and go raise your and judg hilary,2
gwen and new single is trash hilary duff britney and fergie to give it up and go raise your kids and raise judg,2
the reason you called jesus a monkey is because knew he was not your color color farrakhanthetime,0
the reason you called jesus a is because you because knew he was not color farrakhanthetime,0
if having hoes you you still lil nigga,1
if having hoes excite if you you still a lil nigga,1
how bout some of for you bitches be women for halloween,1
how bout some of you bitches be women for some halloween,1
lame get away with too much behind their media accounts popular on twitter and instagram but lame and broke away as fuck i,1
bitches get away with much behind their social accounts popular on twitter and accounts instagram but lame and lame broke as fuck i,1
when someone brings up your other hoes front of,1
when someone brings up your other front of bae,1
with your bitch ass,1
with your bitch ass,1
when you tryna get bitches on linkedin,1
when you get bitches on,1
hi night was get cunt grandpas slapping when you texted me about grandpas sorry i didnt get back to you until no,1
hi mom last night i was you slapping when you texted me about grandpas mom bypass sorry i didnt get back to you until no,1
aint worth it your anyways pussy smelled like reused soap anyways,1
aint reused worth it your pussy smelled like reused soap anyways,1
allergic to bullshit fuck boys basic bitches,1
allergic to bullshit fuck bitches,1
never seen a get at when he got his and test back and it an a on that bitch,1
never seen got nigga get laughed at he got test back and it was an a on bitch,1
she went the to i depot just take a pic i hate you hoes,1
she all the way to way home depot to take a sink pic i hate you hoes,1
if she has you know my my name not my story in her know she a hoe,1
if she has you know my name story in her bio you know she a hoe you,1
these hoes really aint loyal,1
these hoes really aint loyal,1
when all yo hoes you up at da same,1
when yo hoes at hit you up at da same time,1
great story of what really like to be a camel jockey at to the camel races in tra,2
great story of what its really like to be really a camel jockey at the camel races in tra,2
not into dressin impress these bitches or,1
not into dressin to impress these bitches or,1
yo bitch is gucci mane my bitch a stoner,1
yo bitch is mane bitch stoner,1
darkskin girls got juicy pussy,1
darkskin girls got that juicy pussy,1
fat hoes belly shirts die now,1
fat hoes belly shirts die now,1
percent yo bitch with me percent that with me,1
percent yo with percent that with me,1
fucking niggas bitches man im use it,1
fucking bitches im use to it,1
bitches be miss th grade talking about i miss bae naw bitch you missed graduation,1
bitches be in th grade bitch talking about i miss bae naw bitch you missed graduation,1
im in yo hood ill prolly fuck yo,1
im in yo hood ill prolly fuck yo hoe,1
